Timestamp,transforms
1765492334.3190677,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 28, 'nanosec': 25000000}), 'frame_id': 'map'}), 'child_frame_id': 'odom', 'transform': OrderedDict({'translation': OrderedDict({'x': -0.04024794008776561, 'y': 0.0028000225500555065, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': -0.024427570000464215, 'w': 0.9997016023913697})})})]"
1765492334.3250093,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 27, 'nanosec': 591000000}), 'frame_id': 'odom'}), 'child_frame_id': 'base_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.14836143133678728, 'y': 0.04278218797858947, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.253698639600464, 'w': 0.9672833092041203})})})]"
1765492334.3385818,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 28, 'nanosec': 25000000}), 'frame_id': 'map'}), 'child_frame_id': 'odom', 'transform': OrderedDict({'translation': OrderedDict({'x': -0.04024794008776561, 'y': 0.0028000225500555065, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': -0.024427570000464215, 'w': 0.9997016023913697})})})]"
1765492334.3471456,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 27, 'nanosec': 612000000}), 'frame_id': 'odom'}), 'child_frame_id': 'base_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.15251674874896506, 'y': 0.045143457583540034, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.2580037280255291, 'w': 0.9661439211240367})})})]"
1765492334.3586016,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 28, 'nanosec': 100000000}), 'frame_id': 'map'}), 'child_frame_id': 'odom', 'transform': OrderedDict({'translation': OrderedDict({'x': -0.04024794008776561, 'y': 0.0028000225500555065, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': -0.024427570000464215, 'w': 0.9997016023913697})})})]"
1765492334.3674061,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 27, 'nanosec': 633000000}), 'frame_id': 'odom'}), 'child_frame_id': 'base_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.1566774280584052, 'y': 0.04755630491043012, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.2622691997094892, 'w': 0.9649947496664135})})})]"
1765492334.3721666,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 27, 'nanosec': 654000000}), 'frame_id': 'front_left_motor_mount'}), 'child_frame_id': 'front_left_wheel_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': -0.28476627086213, 'z': 0.0, 'w': 0.9585969804768195})})}), OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 27, 'nanosec': 654000000}), 'frame_id': 'front_right_motor_mount'}), 'child_frame_id': 'front_right_wheel_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.974147922644771, 'z': 0.0, 'w': 0.22591109934413822})})}), OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 27, 'nanosec': 654000000}), 'frame_id': 'rear_left_motor_mount'}), 'child_frame_id': 'rear_left_wheel_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': -0.2847662707500448, 'z': 0.0, 'w': 0.9585969805101162})})}), OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 27, 'nanosec': 654000000}), 'frame_id': 'rear_right_motor_mount'}), 'child_frame_id': 'rear_right_wheel_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.9741479226446891, 'z': 0.0, 'w': 0.22591109934449163})})})]"
1765492334.3798962,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 28, 'nanosec': 127000000}), 'frame_id': 'map'}), 'child_frame_id': 'odom', 'transform': OrderedDict({'translation': OrderedDict({'x': -0.04024794008776561, 'y': 0.0028000225500555065, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': -0.024427570000464215, 'w': 0.9997016023913697})})})]"
1765492334.3925052,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 27, 'nanosec': 654000000}), 'frame_id': 'odom'}), 'child_frame_id': 'base_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.16097637482254798, 'y': 0.05010052762204514, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.26652017701414876, 'w': 0.9638293392734768})})})]"
1765492334.3986776,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 28, 'nanosec': 151000000}), 'frame_id': 'map'}), 'child_frame_id': 'odom', 'transform': OrderedDict({'translation': OrderedDict({'x': -0.10323874040602331, 'y': -0.012198059457881313, 'z': -0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': -0.07148397954212445, 'w': 0.9974417480077827})})})]"
1765492334.412352,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 27, 'nanosec': 675000000}), 'frame_id': 'odom'}), 'child_frame_id': 'base_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.16531276717334467, 'y': 0.05271876556558886, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.27075920317805724, 'w': 0.9626471076642694})})})]"
1765492334.4185994,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 28, 'nanosec': 175000000}), 'frame_id': 'map'}), 'child_frame_id': 'odom', 'transform': OrderedDict({'translation': OrderedDict({'x': -0.10323874040602331, 'y': -0.012198059457881313, 'z': -0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': -0.07148397954212445, 'w': 0.9974417480077827})})})]"
1765492334.4337962,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 27, 'nanosec': 696000000}), 'frame_id': 'odom'}), 'child_frame_id': 'base_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.1696418546615247, 'y': 0.05538532643436327, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.2749948397202167, 'w': 0.9614457021211611})})})]"
1765492334.4386501,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 28, 'nanosec': 175000000}), 'frame_id': 'map'}), 'child_frame_id': 'odom', 'transform': OrderedDict({'translation': OrderedDict({'x': -0.10323874040602331, 'y': -0.012198059457881313, 'z': -0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': -0.07148397954212445, 'w': 0.9974417480077827})})})]"
1765492334.441178,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 27, 'nanosec': 717000000}), 'frame_id': 'front_left_motor_mount'}), 'child_frame_id': 'front_left_wheel_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': -0.27761002668878654, 'z': 0.0, 'w': 0.9606938498199368})})}), OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 27, 'nanosec': 717000000}), 'frame_id': 'front_right_motor_mount'}), 'child_frame_id': 'front_right_wheel_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.990211752246341, 'z': 0.0, 'w': 0.13957322706461647})})}), OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 27, 'nanosec': 717000000}), 'frame_id': 'rear_left_motor_mount'}), 'child_frame_id': 'rear_left_wheel_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': -0.2776100265677515, 'z': 0.0, 'w': 0.9606938498549121})})}), OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 27, 'nanosec': 717000000}), 'frame_id': 'rear_right_motor_mount'}), 'child_frame_id': 'rear_right_wheel_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.9902117522462904, 'z': 0.0, 'w': 0.1395732270649757})})})]"
1765492334.4520013,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 27, 'nanosec': 717000000}), 'frame_id': 'odom'}), 'child_frame_id': 'base_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.17415426610198112, 'y': 0.05822066978397798, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.27922786781568376, 'w': 0.9602248683694393})})})]"
1765492334.4585912,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 28, 'nanosec': 202000000}), 'frame_id': 'map'}), 'child_frame_id': 'odom', 'transform': OrderedDict({'translation': OrderedDict({'x': -0.10323874040602331, 'y': -0.012198059457881313, 'z': -0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': -0.07148397954212445, 'w': 0.9974417480077827})})})]"
1765492334.4729705,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 27, 'nanosec': 738000000}), 'frame_id': 'odom'}), 'child_frame_id': 'base_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.17886456954242216, 'y': 0.06123785843518462, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.2834243845143056, 'w': 0.9589945871915477})})})]"
1765492334.4792948,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 28, 'nanosec': 226000000}), 'frame_id': 'map'}), 'child_frame_id': 'odom', 'transform': OrderedDict({'translation': OrderedDict({'x': -0.10323874040602331, 'y': -0.012198059457881313, 'z': -0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': -0.07148397954212445, 'w': 0.9974417480077827})})})]"
1765492334.4949245,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 27, 'nanosec': 759000000}), 'frame_id': 'odom'}), 'child_frame_id': 'base_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.1836342114311572, 'y': 0.06435107419786817, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.2875913872425379, 'w': 0.9577532009781604})})})]"
1765492334.4986567,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 28, 'nanosec': 250000000}), 'frame_id': 'map'}), 'child_frame_id': 'odom', 'transform': OrderedDict({'translation': OrderedDict({'x': -0.10323874040602331, 'y': -0.012198059457881313, 'z': -0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': -0.07148397954212445, 'w': 0.9974417480077827})})})]"
1765492334.505394,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 27, 'nanosec': 780000000}), 'frame_id': 'front_left_motor_mount'}), 'child_frame_id': 'front_left_wheel_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': -0.2641499504574785, 'z': 0.0, 'w': 0.9644816243315948})})}), OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 27, 'nanosec': 780000000}), 'frame_id': 'front_right_motor_mount'}), 'child_frame_id': 'front_right_wheel_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.9988804960911889, 'z': 0.0, 'w': 0.047304910195669264})})}), OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 27, 'nanosec': 780000000}), 'frame_id': 'rear_left_motor_mount'}), 'child_frame_id': 'rear_left_wheel_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': -0.2641499503359668, 'z': 0.0, 'w': 0.9644816243648742})})}), OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 27, 'nanosec': 780000000}), 'frame_id': 'rear_right_motor_mount'}), 'child_frame_id': 'rear_right_wheel_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.9988804960911717, 'z': 0.0, 'w': 0.047304910196031676})})})]"
1765492334.5136757,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 27, 'nanosec': 780000000}), 'frame_id': 'odom'}), 'child_frame_id': 'base_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.1885800686988524, 'y': 0.0676408496193031, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.2917491480001485, 'w': 0.9564948691138847})})})]"
1765492334.518745,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 28, 'nanosec': 277000000}), 'frame_id': 'map'}), 'child_frame_id': 'odom', 'transform': OrderedDict({'translation': OrderedDict({'x': -0.10323874040602331, 'y': -0.012198059457881313, 'z': -0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': -0.07148397954212445, 'w': 0.9974417480077827})})})]"
1765492334.5350382,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 27, 'nanosec': 801000000}), 'frame_id': 'odom'}), 'child_frame_id': 'base_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.19357879426607455, 'y': 0.07102856385891447, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.29589867396772285, 'w': 0.9552193333178215})})})]"
1765492334.5386052,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 28, 'nanosec': 277000000}), 'frame_id': 'map'}), 'child_frame_id': 'odom', 'transform': OrderedDict({'translation': OrderedDict({'x': -0.10323874040602331, 'y': -0.012198059457881313, 'z': -0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': -0.07148397954212445, 'w': 0.9974417480077827})})})]"
1765492334.5557914,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 27, 'nanosec': 822000000}), 'frame_id': 'odom'}), 'child_frame_id': 'base_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.19857355218169542, 'y': 0.07447772474112528, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.30004077101151555, 'w': 0.9539263785695494})})})]"
1765492334.5586352,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 28, 'nanosec': 301000000}), 'frame_id': 'map'}), 'child_frame_id': 'odom', 'transform': OrderedDict({'translation': OrderedDict({'x': -0.10323874040602331, 'y': -0.012198059457881313, 'z': -0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': -0.07148397954212445, 'w': 0.9974417480077827})})})]"
1765492334.5690274,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 27, 'nanosec': 843000000}), 'frame_id': 'front_left_motor_mount'}), 'child_frame_id': 'front_left_wheel_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': -0.24742219340039284, 'z': 0.0, 'w': 0.9689077655860431})})}), OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 27, 'nanosec': 843000000}), 'frame_id': 'front_right_motor_mount'}), 'child_frame_id': 'front_right_wheel_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.9988407300886201, 'z': 0.0, 'w': -0.04813726120203075})})}), OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 27, 'nanosec': 843000000}), 'frame_id': 'rear_left_motor_mount'}), 'child_frame_id': 'rear_left_wheel_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': -0.24742219327832413, 'z': 0.0, 'w': 0.9689077656172148})})}), OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 27, 'nanosec': 843000000}), 'frame_id': 'rear_right_motor_mount'}), 'child_frame_id': 'rear_right_wheel_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.9988407300886374, 'z': 0.0, 'w': -0.04813726120166835})})})]"
1765492334.573911,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 27, 'nanosec': 843000000}), 'frame_id': 'odom'}), 'child_frame_id': 'base_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.20372077548684292, 'y': 0.07809850178998527, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.30412291127636504, 'w': 0.9526328016800535})})})]"
1765492334.5786912,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 28, 'nanosec': 325000000}), 'frame_id': 'map'}), 'child_frame_id': 'odom', 'transform': OrderedDict({'translation': OrderedDict({'x': -0.10323874040602331, 'y': -0.012198059457881313, 'z': -0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': -0.07148397954212445, 'w': 0.9974417480077827})})})]"
1765492334.5955973,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 27, 'nanosec': 864000000}), 'frame_id': 'odom'}), 'child_frame_id': 'base_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.20890376674657316, 'y': 0.08181006418480044, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.3081602365208206, 'w': 0.9513344672760637})})})]"
1765492334.5988739,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 28, 'nanosec': 352000000}), 'frame_id': 'map'}), 'child_frame_id': 'odom', 'transform': OrderedDict({'translation': OrderedDict({'x': -0.10323874040602331, 'y': -0.012198059457881313, 'z': -0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': -0.07148397954212445, 'w': 0.9974417480077827})})})]"
1765492334.6170151,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 27, 'nanosec': 885000000}), 'frame_id': 'odom'}), 'child_frame_id': 'base_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.2142805711131261, 'y': 0.08572874385691215, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.3121370764280515, 'w': 0.9500370758654363})})})]"
1765492334.6185188,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 28, 'nanosec': 376000000}), 'frame_id': 'map'}), 'child_frame_id': 'odom', 'transform': OrderedDict({'translation': OrderedDict({'x': -0.10323874040602331, 'y': -0.012198059457881313, 'z': -0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': -0.07148397954212445, 'w': 0.9974417480077827})})})]"
1765492334.6339328,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 27, 'nanosec': 906000000}), 'frame_id': 'front_left_motor_mount'}), 'child_frame_id': 'front_left_wheel_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': -0.22470573303919683, 'z': 0.0, 'w': 0.9744266691441266})})}), OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 27, 'nanosec': 906000000}), 'frame_id': 'front_right_motor_mount'}), 'child_frame_id': 'front_right_wheel_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.9892604988043904, 'z': 0.0, 'w': -0.14616314687803075})})}), OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 27, 'nanosec': 906000000}), 'frame_id': 'rear_left_motor_mount'}), 'child_frame_id': 'rear_left_wheel_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': -0.22470573291643298, 'z': 0.0, 'w': 0.9744266691724364})})}), OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 27, 'nanosec': 906000000}), 'frame_id': 'rear_right_motor_mount'}), 'child_frame_id': 'rear_right_wheel_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.9892604988044433, 'z': 0.0, 'w': -0.14616314687767185})})})]"
1765492334.6352744,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 27, 'nanosec': 906000000}), 'frame_id': 'odom'}), 'child_frame_id': 'base_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.21970989704291946, 'y': 0.08975414875413835, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.3160672998703762, 'w': 0.9487367716878321})})})]"
1765492334.6385736,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 28, 'nanosec': 400000000}), 'frame_id': 'map'}), 'child_frame_id': 'odom', 'transform': OrderedDict({'translation': OrderedDict({'x': -0.10323874040602331, 'y': -0.012198059457881313, 'z': -0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': -0.07148397954212445, 'w': 0.9974417480077827})})})]"
1765492334.6568496,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 27, 'nanosec': 927000000}), 'frame_id': 'odom'}), 'child_frame_id': 'base_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.22527879347426033, 'y': 0.09395323842411817, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.31991042765215866, 'w': 0.9474477918489298})})})]"
1765492334.6585748,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 28, 'nanosec': 400000000}), 'frame_id': 'map'}), 'child_frame_id': 'odom', 'transform': OrderedDict({'translation': OrderedDict({'x': -0.10323874040602331, 'y': -0.012198059457881313, 'z': -0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': -0.07148397954212445, 'w': 0.9974417480077827})})})]"
1765492334.6788907,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 28, 'nanosec': 427000000}), 'frame_id': 'map'}), 'child_frame_id': 'odom', 'transform': OrderedDict({'translation': OrderedDict({'x': -0.10323874040602331, 'y': -0.012198059457881313, 'z': -0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': -0.07148397954212445, 'w': 0.9974417480077827})})})]"
1765492334.6801577,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 27, 'nanosec': 948000000}), 'frame_id': 'odom'}), 'child_frame_id': 'base_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.2308776654288498, 'y': 0.09824498067919367, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.3236950255270201, 'w': 0.9461614716574871})})})]"
1765492334.6970751,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 27, 'nanosec': 969000000}), 'frame_id': 'odom'}), 'child_frame_id': 'base_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.23617549298016194, 'y': 0.10235041630895426, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.3277044613640677, 'w': 0.944780284511741})})})]"
1765492334.698424,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 27, 'nanosec': 969000000}), 'frame_id': 'front_left_motor_mount'}), 'child_frame_id': 'front_left_wheel_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': -0.1966420267513398, 'z': 0.0, 'w': 0.9804753506922678})})}), OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 27, 'nanosec': 969000000}), 'frame_id': 'front_right_motor_mount'}), 'child_frame_id': 'front_right_wheel_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.969575707416858, 'z': 0.0, 'w': -0.24479164117081192})})}), OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 27, 'nanosec': 969000000}), 'frame_id': 'rear_left_motor_mount'}), 'child_frame_id': 'rear_left_wheel_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': -0.1966420266278141, 'z': 0.0, 'w': 0.9804753507170417})})}), OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 27, 'nanosec': 969000000}), 'frame_id': 'rear_right_motor_mount'}), 'child_frame_id': 'rear_right_wheel_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.9695757074169467, 'z': 0.0, 'w': -0.24479164117046018})})})]"
1765492334.6987062,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 28, 'nanosec': 451000000}), 'frame_id': 'map'}), 'child_frame_id': 'odom', 'transform': OrderedDict({'translation': OrderedDict({'x': -0.10323874040602331, 'y': -0.012198059457881313, 'z': -0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': -0.07148397954212445, 'w': 0.9974417480077827})})})]"
1765492334.71864,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 28, 'nanosec': 451000000}), 'frame_id': 'map'}), 'child_frame_id': 'odom', 'transform': OrderedDict({'translation': OrderedDict({'x': -0.10323874040602331, 'y': -0.012198059457881313, 'z': -0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': -0.07148397954212445, 'w': 0.9974417480077827})})})]"
1765492334.7385755,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 28, 'nanosec': 451000000}), 'frame_id': 'map'}), 'child_frame_id': 'odom', 'transform': OrderedDict({'translation': OrderedDict({'x': -0.10323874040602331, 'y': -0.012198059457881313, 'z': -0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': -0.07148397954212445, 'w': 0.9974417480077827})})})]"
1765492334.7402596,"[OrderedDict({'header': OrderedDict({'stamp': OrderedDict({'sec': 27, 'nanosec': 990000000}), 'frame_id': 'odom'}), 'child_frame_id': 'base_link', 'transform': OrderedDict({'translation': OrderedDict({'x': 0.24211813491483444, 'y': 0.10707562995129227, 'z': 0.0}), 'rotation': OrderedDict({'x': 0.0, 'y': 0.0, 'z': 0.3311103122804063, 'w': 0.9435920522670651})})})]"
